rank_abs,feature,correlation,abs_correlation,r_squared,slope_status_on_feature,intercept,p_value,mean,sd
1,ampMean_H_L5,0.4146853969966659,0.4146853969966659,0.1719639784822824,0.9085966666229158,-0.13855554980610352,4.6851518281549724e-18,1.803391548745505,0.5109120635162208
2,ampSkew_D_L6,-0.41402160061445,0.41402160061445,0.17141388577535113,-1.7218669324086908,2.9967835033194206,5.355450750086955e-18,0.8692794287103216,0.2691670957733778
3,ampMean_V_L5,0.41200703150639745,0.41200703150639745,0.16974979401071358,0.7705431968836841,0.04830567755966242,8.021445442783749e-18,1.8839882414268792,0.5985579340633558
4,ampMean_D_L5,0.40586625418530675,0.40586625418530675,0.16472741628641202,1.100515512682654,0.00873094839735189,2.7028260457624504e-17,1.3550640898895463,0.4128433837714718
5,ampSkew_H_L3,-0.3887003867192364,0.3887003867192364,0.15108799063568393,-0.9696229962520414,3.110304045253244,7.077548077487246e-16,1.6607527373811022,0.4487563635073299
6,ampSkew_D_L4,-0.3842143357121535,0.3842143357121535,0.14762065576673142,-1.2927717007553168,2.908828746636954,1.6108085700524132e-15,1.0897738137474926,0.3326980709680121
7,ampSkew_D_L3,-0.38140947204111464,0.38140947204111464,0.1454731853626818,-0.9870561641377806,2.7700425771057784,2.676624552050104e-15,1.286697376754841,0.4325617997805888
8,ampMean_H_L4,0.3811355336291222,0.3811355336291222,0.14526429499475577,1.5935669464322528,0.20049804037445162,2.8119883094248156e-15,0.8154674408470445,0.2677365615444354
9,ampMean_D_L6,0.3795434106538432,0.3795434106538432,0.14405320057075188,0.630458300298331,-0.09429464362068685,3.74233912897266e-15,2.5287868251814136,0.6739127041181919
10,log2E_V_L5,0.3781092614570371,0.3781092614570371,0.14296661359958604,0.46376808647848644,0.5322990756450944,4.8347776476429724e-15,2.08660525070389,0.9126725937623591
11,ampMean_V_L4,0.3767747761087121,0.3767747761087121,0.14195923191177012,1.3129245477336642,0.3562004580022242,6.128977894640981e-15,0.8711845200641366,0.32124812856726537
12,log2E_D_L5,0.3679010278973824,0.3679010278973824,0.13535116632795052,0.4657321645666859,0.9909139725906545,2.8868685606617455e-14,1.093087542886362,0.8842871684487958
13,E_H_L5,0.36705622646396807,0.36705622646396807,0.13473027338596782,0.18536275940194613,0.6598925913227893,3.33756081470383e-14,4.5322340441398845,2.216708894523282
14,log2E_V_L3,0.36688584614395575,0.36688584614395575,0.13460522410076636,0.3550454394590417,2.539498435798688,3.436474352737701e-14,-2.927789855243599,1.1567661552152761
15,phaseVar_V_L6,0.36591501651258984,0.36591501651258984,0.1338937993094089,21.179844719499503,-0.6332542855889005,4.057354079860206e-14,0.10072095965958107,0.01933997975455216
16,phaseConc_V_L6,-0.36591501651258973,0.36591501651258973,0.1338937993094088,-21.1798447194995,20.5465904339106,4.057354079860245e-14,0.8992790403404188,0.019339979754552157
17,ampSkew_H_L5,-0.36436069221126405,0.36436069221126405,0.13275871402867148,-1.3187924402539082,2.889503340730937,5.2871045317015e-14,1.053617914630611,0.3092812727126617
18,ampMean_D_L4,0.3633175648336457,0.3633175648336457,0.13199965291665033,2.087832872595033,0.38259564713210836,6.310013453622174e-14,0.5351981796699248,0.19480011895939817
19,log2E_H_L5,0.3632086321019044,0.3632086321019044,0.13192051043333655,0.4927505277660658,0.5235965204545231,6.427404060400816e-14,1.9815371562808881,0.8251399562602709
20,ampSkew_V_L3,-0.3624746866179436,0.3624746866179436,0.1313878984387764,-0.7894239184311621,2.807387597995918,7.276003531205897e-14,1.6561286876056596,0.5140033584114231
21,log2E_V_L4,0.3622709055309067,0.3622709055309067,0.13124020899418312,0.4062748464691605,1.5252793800422018,7.530468070261874e-14,-0.062222360704579274,0.9981873829969099
22,sumE_D,0.35855585809165896,0.35855585809165896,0.12856230337184588,0.07279450624166531,0.6753808244752257,1.4032290929354007e-13,11.32804133305307,5.513873168440396
23,E_D_L5,0.3584534402721826,0.3584534402721826,0.1284888688429632,0.28897238231940153,0.775296594760819,1.4273508208761455e-13,2.507863898350554,1.3885929913082458
24,phaseConc_H_L5,-0.35775781488232644,0.35775781488232644,0.12799065410937696,-22.668809694664652,21.88044710391014,1.6022710033255125e-13,0.8990523710076801,0.017666843709163795
25,phaseVar_H_L5,0.35775781488232633,0.35775781488232633,0.12799065410937688,22.66880969466464,-0.7883625907545113,1.6022710033255274e-13,0.10094762899231993,0.017666843709163795
26,ampSkew_H_L4,-0.35775100591648196,0.35775100591648196,0.12798578223425472,-1.1441185765477315,2.9865467606898197,1.604082826562796e-13,1.2992943136849788,0.35003250884002146
27,E_V_L5,0.35387790734092395,0.35387790734092395,0.12522957330399156,0.13591819936212646,0.8140035406951337,3.0375016759633527e-13,5.047127334855047,2.914569342290522
28,ampSkew_V_L2,-0.3473777291441684,0.3473777291441684,0.12067128670535925,-0.5417528327664674,2.71744786095891,8.698443884138703e-13,2.2472385695557837,0.7177931925777935
29,ampMean_H_L3,0.34736889797411674,0.34736889797411674,0.12066515127975233,3.2713907175194716,0.5325296201147393,8.710743045673806e-13,0.29573672588361566,0.11886584119213775
30,ampMean_V_L3,0.3458723324401455,0.3458723324401455,0.1196276703475865,2.69597859490103,0.635521520182378,1.1060284462573539e-12,0.32065480098863963,0.14361438316362146
31,ampEntropy_V_L3,0.34518294454704707,0.34518294454704707,0.11915126520616977,6.72474442941308,-3.13838769438134,1.2341122068019572e-12,0.6897492898159355,0.05746085708237664
32,log2E_D_L4,0.3440073923520457,0.3440073923520457,0.11834108599285431,0.3894092817617243,2.1065243774980162,1.4867338169681324e-12,-1.5575498733724134,0.9889174278313966
33,phaseConc_H_L6,-0.3428101222717113,0.3428101222717113,0.11751877993194566,-19.20411062033356,18.75849368890334,1.7957976645325275e-12,0.8986874753069702,0.01998287595073285
34,phaseVar_H_L6,0.3428101222717112,0.3428101222717112,0.11751877993194558,19.204110620333537,-0.44561693143021586,1.7957976645325602e-12,0.10131252469302972,0.019982875950732865
35,ampSkew_D_L5,-0.3426865511996741,0.3426865511996741,0.11743407237312686,-1.4422965597003612,2.7919971690031016,1.831062571345885e-12,0.8957916181062759,0.2659751408344935
36,E_D_L6,0.3425470799599636,0.3425470799599636,0.11733850198909769,0.09527968328548109,0.7053497349690222,1.8716783549245037e-12,8.340185836365686,4.0245610449061635
37,p_D_L2,-0.3416427985278129,0.3416427985278129,0.11671980178591573,-25.235906030763168,3.5952488746650237,2.1572088550858832e-12,0.08302649693301543,0.015154859814930068
38,A_D_L2,-0.3416427985278129,0.3416427985278129,0.11671980178591573,-25.235906030763168,3.5952488746650237,2.1572088550858832e-12,0.08302649693301543,0.015154859814930068
39,phaseConc_D_L6,-0.3388519300177197,0.3388519300177197,0.1148206304767336,-21.466417978663287,20.822838040261015,3.333792340492478e-12,0.90014263485725,0.017670503995488394
40,phaseVar_D_L6,0.3388519300177193,0.3388519300177193,0.11482063047673334,21.466417978663287,-0.6435799384022736,3.3337923404926864e-12,0.09985736514275001,0.017670503995488376
41,log2E_D_L6,0.3367723645166935,0.3367723645166935,0.11341562550216469,0.4654031402781533,0.16534595037196276,4.598052705706883e-12,2.8677375249990074,0.8100385566408189
42,ampSkew_V_L4,-0.3345760753216468,0.3345760753216468,0.11194115017763627,-1.0127019768506185,2.816664106368941,6.440406871979308e-12,1.3001496357927613,0.3698382104752856
43,phaseConc_V_L5,-0.33406736456323033,0.33406736456323033,0.11160100406622224,-22.54204705852403,21.754164762051538,6.960546245754768e-12,0.8985060101004734,0.016589727529769765
44,phaseVar_V_L5,0.3340673645632301,0.3340673645632301,0.11160100406622209,22.542047058524016,-0.787882296472489,6.960546245755012e-12,0.10149398989952657,0.01658972752976977
45,log2E_H_L4,0.3325098140484217,0.3325098140484217,0.11056277643851599,0.41181328734353523,1.5916535615623657,8.821260798034242e-12,-0.22256096240505252,0.9038631216043518
46,phaseConc_D_L1,-0.33236365186689604,0.33236365186689604,0.11046559708229926,-83.42448581180994,79.21143969029536,9.018948513294597e-12,0.9315183538031969,0.004459832396417735
47,phaseVar_D_L1,0.332363651866892,0.332363651866892,0.11046559708229657,83.42448581180933,-4.213046121514539,9.018948513300195e-12,0.06848164619680301,0.004459832396417712
48,ampSkew_H_L6,-0.3284649472064623,0.3284649472064623,0.10788922154334407,-1.0366184947033514,2.6456337269070964,1.621877052290407e-11,1.1051642747652708,0.35470607865036563
49,ampKurt_D_L3,-0.3275880942694402,0.3275880942694402,0.10731395950708363,-0.15039637583723459,2.3815065225849796,1.8485924971226208e-11,5.861221839141814,2.43831209457526
50,ampSkew_V_L5,-0.32614292928174204,0.32614292928174204,0.10636921032047539,-1.140126944915184,2.739493793410702,2.2913756052235378e-11,1.0871541971169798,0.3202235827884082
51,ampEntropy_H_L3,0.32512808936026166,0.32512808936026166,0.1057082744910543,7.047838916410978,-3.3254784436924165,2.6624925301718753e-11,0.684674905446013,0.05164128933406315
52,mean_G,-0.32184705919181256,0.32184705919181256,0.10358552951041809,-6.588616283559121,5.565039213091008,4.309251986394318e-11,0.6169792014196802,0.05468319536535382
53,ampKurt_V_L3,-0.3207230438517214,0.3207230438517214,0.1028632708575132,-0.10251544588589581,2.2819715942457965,5.0752859541636116e-11,7.627841711932514,3.5021876669787666
54,ampKurt_H_L3,-0.32009882434788534,0.32009882434788534,0.10246325734889836,-0.11905357054349411,2.411049703841015,5.556425703315011e-11,7.652434947410328,3.0098178155134168
55,phaseVar_D_L2,-0.3151269530200039,0.3151269530200039,0.09930499651967173,-29.04641224507607,4.7327252666527375,1.1346638271758389e-10,0.11129516579799789,0.012144834689281117
56,phaseConc_D_L2,0.3151269530200032,0.3151269530200032,0.09930499651967131,29.046412245075995,-24.31368697842327,1.1346638271759427e-10,0.8887048342020022,0.01214483468928112
57,axisMean_i_H_L1,-0.31330881673124744,0.31330881673124744,0.0981624146415344,-892.9256811005897,1.1879403366270869,1.4683523089673004e-10,-0.0003494799959032191,0.00039278587075350797
58,sumE_totalDetail,0.31231465782651535,0.31231465782651535,0.09754044549329337,0.014419494890116824,0.7516361079294681,1.6893931982988013e-10,51.89945263502006,24.246043179595066
59,log2E_H_L3,0.3120673896637935,0.3120673896637935,0.09738605569157392,0.32298738853158176,2.5121606307164037,1.7492133813618667e-10,-3.133746600194064,1.0815867978456706
60,E_H_L4,0.3102302955941739,0.3102302955941739,0.09624283630444853,0.5688059111748157,0.9197291755373186,2.2629807452601503e-10,1.020156107843862,0.6105463790588835
61,ampKurt_D_L6,-0.3090654776664301,0.3090654776664301,0.0955214694851786,-0.3663660720866013,3.00862981011423,2.661910048592112e-10,4.117820740119246,0.9443517804732001
62,log2E_V_L2,0.30269888459266153,0.30269888459266153,0.09162661473364142,0.25232864857184006,3.1339412454195066,6.385004446281274e-10,-6.475448803247206,1.3428973390326455
63,ampKurt_D_L4,-0.3020492701097105,0.3020492701097105,0.09123376157380886,-0.24918887431229056,2.7154524847629213,6.972963484691076e-10,4.877635440656478,1.3568995446559107
64,orientEntropy_L6,0.3004179583175113,0.3004179583175113,0.09025094967966195,7.550928565545736,-5.732157804178589,8.690991701142667e-10,0.9577838992118569,0.04453732028152142
65,ampEntropy_D_L3,0.30041361837938396,0.30041361837938396,0.09024834210779414,7.0245131929898,-3.5069985053622608,8.696069722667145e-10,0.7127893944820343,0.04787424500920978
66,ampMean_D_L3,0.29977442405653637,0.29977442405653637,0.08986470531842809,3.990256980143191,0.7789474915193443,9.4763091869532e-10,0.1807032760217816,0.08409927766144988
67,ampEntropy_V_L2,0.2991759847350737,0.2991759847350737,0.08950626984220103,4.344012371003862,-1.0927677315174824,1.0268179993133118e-09,0.5968601168873553,0.07709642323574001
68,log2E_D_L3,0.29720742867075545,0.29720742867075545,0.08833225565708219,0.26687292082706443,2.768205612658736,1.3353129346469043e-09,-4.752095524448291,1.2466763070848854
69,ampKurt_V_L2,-0.295396025464509,0.295396025464509,0.08725881186022885,-0.03981850030165621,2.0068325889019616,1.6974782545300123e-09,12.728570515270777,8.304592043174877
70,ampMean_V_L6,0.29479561387569886,0.29479561387569886,0.08690445396035014,0.35400336779836417,0.3515269388796334,1.8373387080108728e-09,3.244243319669553,0.9322066103151443
71,E_D_L4,0.29391374216103316,0.29391374216103316,0.08638528783110229,1.0998893376580832,1.034687679681018,2.0632352035615416e-09,0.4230537603989676,0.2991365321500751
72,p_D_L6,0.29193889265132755,0.29193889265132755,0.08522831704248335,9.089373895121632,-0.5692226634514395,2.671167053080379e-09,0.22765293708095938,0.035954772241791895
73,A_D_L6,0.29193889265132755,0.29193889265132755,0.08522831704248335,9.089373895121632,-0.5692226634514395,2.671167053080379e-09,0.22765293708095938,0.035954772241791895
74,E_V_L4,0.2915888149259749,0.2915888149259749,0.08502403698993444,0.39387703177907857,1.0317224403576206,2.795712619518464e-09,1.1888927808947014,0.8287217911179706
75,E_H_L3,0.2879064645222718,0.2879064645222718,0.08289013231371416,2.7754231679182,1.0873244847800294,4.498267012001108e-09,0.14868922331923598,0.11612367229665417
76,ampMean_V_L2,0.2831741374797888,0.2831741374797888,0.08018759213742234,6.767038378254933,0.869650622511373,8.20644071946275e-09,0.0931499634336609,0.04684394918175437
77,p_V_L1,0.28288255469273876,0.28288255469273876,0.08002253974949033,5.276320661744449,-0.3324846460997477,8.51303476008085e-09,0.3473035024929464,0.06001689709014259
78,stdA_D,0.28203523375073347,0.28203523375073347,0.07954387307683086,25.0007963368382,-0.09603643982057974,9.468268193399776e-09,0.06383942408541804,0.012628392708467303
79,ampMean_H_L6,0.2815456106002125,0.2815456106002125,0.07926793084824649,0.37429490130159826,0.31012297680274514,1.006673321986608e-08,3.1789827193998543,0.8420413214051389
80,A_HV_L1,-0.27982385602110693,0.27982385602110693,0.07830139039852119,-2.6576865631125597,1.8774316771989297,1.2476154297796262e-08,0.14201512038232947,0.11786355349381529
81,stdOrientEntropy,0.27822618546217,0.27822618546217,0.0774098102768298,24.4213388713345,0.10510723239337372,1.520503179817088e-08,0.05711778436701258,0.012753432440648419
82,sumE_V,0.27544843958650084,0.27544843958650084,0.0758718428706382,0.027235775008572837,0.9266008075760672,2.1381917193914964e-08,21.053162329452622,11.321373880336582
83,ampMean_H_L2,0.27479997188471394,0.27479997188471394,0.07551502454783958,7.525629866809684,0.8156851947110524,2.3140587506027484e-08,0.09093123331868659,0.04087637584387779
84,ampKurt_H_L5,-0.27374172219234655,0.27374172219234655,0.07493453046883183,-0.2493924267699171,2.6697349075100867,2.6314953860436733e-08,4.690338526555393,1.2287295088072523
85,ampKurt_H_L4,-0.27217011093684845,0.27217011093684845,0.0740765692873764,-0.17924922854970854,2.5080599328984934,3.181814613599652e-08,5.623789519512175,1.6997368479032056
86,corr_GB,-0.2690557027015685,0.2690557027015685,0.0723909711562348,-3.1630109188058073,4.41275853952851,4.6191760947642684e-08,0.9208815948786608,0.095222606401926
87,ampSkew_H_L2,-0.26837217868427776,0.26837217868427776,0.07202362629174591,-0.4744357641866256,2.5706939707583407,5.009809047800243e-08,2.2567733117547375,0.6332258364824932
88,sumE_H,0.26761891128893966,0.26761891128893966,0.07161988167947736,0.032368472881871994,0.8682240874315428,5.477236921432675e-08,19.518248972514368,9.25535633008802
89,axisMean_k_V_L1,0.26753907946836575,0.26753907946836575,0.07157715904278052,60.86115726213739,1.8312831675884245,5.5291742450968375e-08,-0.005443261063235164,0.004920911750425441
90,ampKurt_V_L4,-0.263168377183726,0.263168377183726,0.06925759474951587,-0.16272900106258825,2.413197573317718,9.226284586024198e-08,5.611769059938413,1.8103698084799138
91,specEntropy_V,0.2605152667614514,0.2605152667614514,0.06786820421579019,4.762530965774089,-0.6049557179083904,1.2533337002053946e-07,0.4419825788085467,0.06123418202513569
92,phaseConc_D_L5,-0.2556179814717803,0.2556179814717803,0.0653405524517074,-16.995221713427206,16.794489152253718,2.1868342478040513e-07,0.8999287805801433,0.016836938314383144
93,phaseVar_D_L5,0.25561798147177994,0.25561798147177994,0.06534055245170724,16.995221713427185,-0.2007325611734847,2.1868342478041397e-07,0.1000712194198567,0.016836938314383147
94,E_V_L3,0.25459243324249703,0.25459243324249703,0.0648173070643353,1.770432674375039,1.1816496711084157,2.453668568351832e-07,0.17981498731882684,0.16097729670021554
95,log2E_V_L6,0.2527645165591069,0.2527645165591069,0.06388990083135904,0.3278947583321967,0.30548783627361864,3.008851233676705e-07,3.6429742573566766,0.8629391789552274
96,share_D,0.25176504183809423,0.25176504183809423,0.06338563629173734,10.13394359590955,-0.7034646603128327,3.361620220900786e-07,0.21743407583225902,0.02781092915405697
97,phaseConc_H_L4,-0.2511754127703934,0.2511754127703934,0.0630890879803775,-16.18881240379567,16.136850118583457,3.588041265291967e-07,0.9041336543718095,0.01736843503188178
98,phaseVar_H_L4,0.251175412770393,0.251175412770393,0.06308908798037731,16.18881240379564,-0.0519622852122128,3.588041265292133e-07,0.09586634562819064,0.017368435031881783
99,ampKurt_D_L2,-0.25065488822545645,0.25065488822545645,0.06282787299131606,-0.07583676272074306,2.032299280328121,3.800052191737184e-07,7.019013750471249,3.699942263578295
100,p_V_L2,0.24728209525005462,0.24728209525005462,0.06114843463125709,3.5615306909114595,-0.1785866944110015,5.495483239724066e-07,0.4713104673489199,0.07772389118205386
101,ampSkew_V_L6,-0.24651603422733406,0.24651603422733406,0.06077015513117214,-0.7061956592807848,2.314946230234778,5.971377509214633e-07,1.1539949580895874,0.39076772189132086
102,ampEntropy_H_L4,0.2453307722613309,0.2453307722613309,0.06018718781834101,6.346409216891296,-3.251732631552665,6.786516640058338e-07,0.7487277402323322,0.04327354837533814
103,E_D_L3,0.24196116676510623,0.24196116676510623,0.05854520622233155,5.383714652324103,1.2115674050813048,9.729476182471396e-07,0.053575015309212465,0.0503109121230054
104,phaseVar_V_L4,0.24148001369499286,0.24148001369499286,0.05831259701413394,17.225823110398416,-0.2162310253855002,1.0238638539616495e-06,0.09963129276240464,0.015692775541376394
105,phaseConc_V_L4,-0.24148001369499164,0.24148001369499164,0.05831259701413335,-17.22582311039834,17.009592085012848,1.0238638539617897e-06,0.9003687072375953,0.015692775541376384
106,ampEntropy_V_L4,0.239063779928932,0.239063779928932,0.057151490873908826,5.870962597886804,-2.900705266137817,1.3206497626472172e-06,0.749571333961795,0.04558301241333024
107,mean_R,-0.2375197087094339,0.2375197087094339,0.05641561202541433,-4.485710593337101,4.716006671461983,1.5517456915852444e-06,0.7169447525747457,0.05927437122415141
108,specEntropy_totalDetail,0.23726668508815638,0.23726668508815638,0.05629547985272237,4.661608836515887,-0.4876925629566504,1.593130777570738e-06,0.4263962577439816,0.056976988191028734
109,E_H_L2,0.23663921474566424,0.23663921474566424,0.0559981179554446,18.70203729109165,1.2102589498322056,1.7003715041734512e-06,0.015492485960650228,0.014164340267976548
110,log2E_H_L2,0.2363894976066467,0.2363894976066467,0.05587999457872283,0.20904276442917494,2.8700531947230963,1.74494485573275e-06,-6.553937413065925,1.2658772415442059
111,log2E_H_L6,0.23578749727198056,0.23578749727198056,0.05559574386978424,0.3285677536997001,0.3197071734689787,1.857044546778544e-06,3.592235735980864,0.8033307446975123
112,ampKurt_D_L5,-0.2344188570569801,0.2344188570569801,0.05495220054390087,-0.2927537826044032,2.7131590289127803,2.1381170370798436e-06,4.143956802608137,0.8963726218093652
113,axisMean_j_H_L1,-0.23416286364562647,0.23416286364562647,0.054832246710720255,-673.6357466341315,1.2670241728915062,2.1950225827049556e-06,-0.00034584837320847937,0.0003891270752759289
114,ampKurt_V_L5,-0.23393379895335573,0.23393379895335573,0.05472502229274906,-0.19216889180896876,2.4293617771689546,2.2471679484618185e-06,4.836171809185507,1.3627256866770412
115,axisConc_V_L1,-0.23142409874028833,0.23142409874028833,0.05355711347775472,-31.719176459705235,1.8042268972073379,2.901838380967933e-06,0.009591260907855396,0.008167426453674199
116,ampEntropy_D_L4,0.23055593644712397,0.23055593644712397,0.05315603983101026,6.423325017482878,-3.334827200478469,3.168069849352431e-06,0.7526985147597439,0.04018046567446183
117,ampStd_V_L3,0.22911783824225,0.22911783824225,0.05249498380080183,3.2174364408050824,0.7799612762817175,3.661142361421602e-06,0.2237926799691841,0.07971636389650191
118,ampMean_D_L2,0.22888473662504302,0.22888473662504302,0.05238822265991531,14.009931178965854,0.9173661251736903,3.7476687925598037e-06,0.04158720463245823,0.018288554664807458
119,corr_RB,-0.2284874487214731,0.2284874487214731,0.052206514223247805,-3.107234848335374,4.338893932332454,3.89965900312993e-06,0.9136399631502984,0.08231648621740809
120,axisConc_H_L1,0.22592870765850162,0.22592870765850162,0.05104378094424069,527.2163992207734,1.1348833230038633,5.029039441974965e-06,0.000692536646310281,0.00047971252942054037
121,A_HV_L2,-0.2234235964874198,0.2234235964874198,0.04991810346737339,-1.5371387779441532,1.458356654366731,6.432666747679259e-06,-0.027091467752160252,0.1627101007395403
122,E_V_L6,0.22320071372599923,0.22320071372599923,0.04981855860779546,0.030973688576894587,1.0471883107472317,6.5742086279799525e-06,14.619236844479408,8.066798444540796
123,ampEntropy_H_L2,0.22207486122260128,0.22207486122260128,0.04931724398703762,3.334385994333804,-0.4601408316039626,7.335730906098133e-06,0.5878566053644879,0.07455591089576115
124,ampMean_V_L1,0.2182017766240696,0.2182017766240696,0.04761201532190036,29.591158053988647,0.9297664943798953,1.0649277445456635e-05,0.019270401806503204,0.008254577987351514
125,axisMean_i_V_L1,0.21796310883089498,0.21796310883089498,0.04750791681122857,43.01989143862668,1.787325052764513,1.0894333246465997e-05,-0.006678888373635685,0.005671686767524863
126,ampKurt_H_L6,-0.21706639655431206,0.21706639655431206,0.04711782051307386,-0.14453806186960316,2.2122809140023767,1.1863841550428516e-05,4.927981631889946,1.6811595196325235
127,ampEntropy_D_L2,0.21492652263119813,0.21492652263119813,0.046193410130338924,4.534171423547909,-1.5489591502335074,1.4519621957263806e-05,0.6724402025029196,0.05306285718497083
128,mean_B,0.21469420387000432,0.21469420387000432,0.046093601175374976,3.3702229301655935,-1.3399187083181991,1.483976475078445e-05,0.8426501056945398,0.07131161057392561
129,specEntropy_H,0.21314282080225824,0.21314282080225824,0.045429862059543566,3.91626465583441,-0.19394436762000433,1.7155866494185662e-05,0.43254083073685634,0.06092523741750709
130,log2E_V_L1,0.2128383341250795,0.2128383341250795,0.04530015647313898,0.18927121927350635,3.5621078180967913,1.7649025045024973e-05,-10.894988820867386,1.2588205543040976
131,E_V_L2,0.21081340692197034,0.21081340692197034,0.04444229253804825,13.201572606692169,1.271257637837628,2.1287429510062815e-05,0.017326902557534517,0.017876031554245185
132,E_D_L2,0.2089725300614569,0.2089725300614569,0.04366951832028651,90.50054693537247,1.2379277581186974,2.5202859132338205e-05,0.002895808376367621,0.002584857174545795
133,ampSkew_D_L2,-0.2089482851298752,0.2089482851298752,0.04365938585871563,-0.4394146728516482,2.119618235881595,2.5258715037758225e-05,1.410099102655104,0.5323077764420391
134,E_H_L6,0.20772841221706936,0.20772841221706936,0.04315109324222469,0.03361691694519408,1.0360611358562737,2.8225516649849078e-05,13.800755878359977,6.917299418470201
135,ampStd_V_L2,0.20698868700158535,0.20698868700158535,0.04284431654664027,6.572530424711771,1.025075751017229,3.0182241900027522e-05,0.07225896546589179,0.035254337582291684
136,E_V_L1,0.20591082769671365,0.20591082769671365,0.0423992689627457,339.5427567797586,1.2407661177393263,3.326458652061912e-05,0.0007634793471056826,0.000678864765151699
137,E_H_L1,0.2009298178204785,0.2009298178204785,0.04037279168937068,328.97646517308124,1.1969360599983214,5.179601318530771e-05,0.000921232890754755,0.0006837197339621438
138,ampStd_V_L1,0.19669354143159426,0.19669354143159426,0.03868834924090229,27.87024569481327,1.0489638153775005,7.485133823889233e-05,0.01618343051444425,0.007900377742284963
139,log2E_D_L2,0.19660747882943644,0.19660747882943644,0.0386545007316673,0.17287193220799,3.0527680208520747,7.540730764421641e-05,-8.982186992529646,1.273133958368746
140,ampEntropy_H_L5,0.19642412704335266,0.19642412704335266,0.03858243768474315,6.708061214082514,-3.8231950761236284,7.660476975609906e-05,0.7935519528278039,0.03277905046976808
141,orientEntropy_L5,0.1939986466307044,0.1939986466307044,0.03763547489454492,6.82817772797417,-4.992791554157413,9.422868848574776e-05,0.9508820380520087,0.03180478307992757
142,p_H_L2,-0.19293897450531233,0.19293897450531233,0.03722544788316156,-2.9675907854088215,2.822545518194212,0.0001030693273409056,0.4456630357180515,0.07278041142292038
143,ampMean_H_L1,0.19030524757819414,0.19030524757819414,0.036216087255797766,26.391470792019568,0.9057166932849282,0.0001285371867364995,0.022518006343730385,0.008072084958548517
144,std_R,0.19008016077129525,0.19008016077129525,0.03613046751884145,5.057053092513681,0.7446726232015766,0.0001309680463199024,0.1493611720067936,0.04207632798423167
145,axisConc_D_L1,0.18828156700845278,0.18828156700845278,0.03544994847515849,3627.6893410600705,1.2447688274926028,0.00015200127472296895,7.035640279848619e-05,5.8100018343857774e-05
146,ampEntropy_D_L6,0.1871345721742458,0.1871345721742458,0.035019348102838015,7.6852641048126165,-4.757974445033869,0.0001670266938935576,0.8142822887654623,0.02725798739106411
147,corr_RG,0.18357578717068854,0.18357578717068854,0.033700069635337934,5.5744991292514445,-3.7338990584195093,0.00022298439552615883,0.9389003275568415,0.0368644790877958
148,axisMean_j_V_L2,-0.18212409405658547,0.18212409405658547,0.03316918563593199,-977.8473271773323,1.4778208888317923,0.0002504957366482251,-2.268156853506996e-05,0.00020849464538210105
149,ampStd_H_L3,0.1766648379894192,0.1766648379894192,0.031210464981827734,2.84729727683305,0.9142378608891025,0.00038493496022544036,0.2057256696998005,0.06945697437806829
150,ampStd_V_L4,0.17652531331806212,0.17652531331806212,0.03116118624204,1.3390722670558508,0.760151666508509,0.0003891217175887673,0.5525081444022117,0.14757117310429643
151,p_H_L3,-0.17090507636295152,0.17090507636295152,0.029208545126626292,-2.5301576364510323,2.520806638399737,0.0005976188146861167,0.4034557466670688,0.07561464841007852
152,A_HV_L3,-0.169480640670628,0.169480640670628,0.02872368756212653,-1.0851153200545587,1.4240537478206012,0.0006648956741423253,-0.06998910694172142,0.1748407884649559
153,ampStd_V_L5,0.1679531071413902,0.1679531071413902,0.028208246198447293,0.7543209026004728,0.7166780824932273,0.000744790806355419,1.0384465216412813,0.24924729551685265
